Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Fabric (product.metafields.shopify.fabric),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Neckline (product.metafields.shopify.neckline),Ring design (product.metafields.shopify.ring-design),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Europe,Price / Europe,Compare At Price / Europe,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / New Zealand,Price / New Zealand,Compare At Price / New Zealand,Included / Russia,Price / Russia,Compare At Price / Russia,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / UAE,Price / UAE,Compare At Price / UAE,Included / US Outlying Islands,Price / US Outlying Islands,Compare At Price / US Outlying Islands,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
rhombus-chain-necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rhombus-chain-necklace-385599.jpg?v=1753573662,2,Rhombus Chain Necklace - BeltMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhombus-chain-necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rhombus-chain-necklace-779577.jpg?v=1753573662,3,Rhombus Chain Necklace - BeltMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhombus-chain-necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rhombus-chain-necklace-163950.jpg?v=1753573662,4,Rhombus Chain Necklace - BeltMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-double-pendant-necklace,Bold Double Pendant Necklace,"<p data-start=""24"" data-end=""374"">The Golden Aura Bold Double Pendant Necklace is a sculptural expression of contrast and balance. Two hammered gold-tone discs are layered in quiet alignment, each centred with a deep black accent that draws the eye with subtle intensity. The interplay between textured metal and dark stone creates a modern tension that feels deliberate and composed.</p>
<p data-start=""376"" data-end=""757"">Designed as a contemporary statement pendant, this geometric necklace frames the neckline with clean structure while remaining effortless to wear. It moves easily between tailored daywear and evening silhouettes, adding depth without excess. Refined yet distinctive, it reflects MAZONKIKI’s approach to modern jewelry — confident lines, controlled detail, and understated presence.</p>
<p> </p>",GOLDEN AURA,Apparel & Accessories > Jewelry > Necklaces,Necklace,"",true,Title,Default Title,,,,,,,,MK-263-NEC-24,0.0,shopify,1,continue,manual,169.00,,true,true,,,,,'7738693074994,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/bold-double-pendant-necklace-485658.jpg?v=1768795960,1,Bold Double Pendant Necklace - NecklaceMAZONKIKI,false,,,196,,adult,,,,,,,,,,,adults,,,,,,,,other; zamak; precious-metal-plated,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bold-double-pendant-necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/bold-double-pendant-necklace-229616.jpg?v=1753573703,2,Bold Double Pendant Necklace - NecklaceMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-link-necklace,Diamond Link Necklace,"<p data-start=""257"" data-end=""547"">The Golden Aura Diamond Link Necklace is a study in modern geometry and refined contrast. Interlocking diamond-shaped forms create a sculptural silhouette that feels both architectural and fluid. The layered pendant catches the light with subtle dimension, offering presence without excess.</p>
<p data-start=""549"" data-end=""751"">Designed to elevate everyday dressing as effortlessly as evening ensembles, this piece balances minimalism with statement appeal — a contemporary necklace that feels polished, intentional, and timeless.</p>
<p> </p>",GOLDEN AURA,Apparel & Accessories > Jewelry > Necklaces,Necklace,"",true,Title,Default Title,,,,,,,,MK-259-NEC-24,0.0,shopify,0,continue,manual,129.00,0.00,true,true,,,,,'7738191674696,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/diamond-link-necklace-664266.jpg?v=1771014858,1,Diamond Link Necklace - NecklaceMAZONKIKI,false,,,196,,adult,,,,,,,,,,,adults,,,,,,,,other; zamak; precious-metal-plated,plated,,,,,,,female-2,,,,,,,g,,10.00,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
diamond-link-necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/diamond-link-necklace-5461609.jpg?v=1771014858,2,Diamond Link Necklace - NecklaceMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spiral-elegance-jewelry-set,Spiral Elegance Jewelry Set,"<p> </p>
<p data-start=""282"" data-end=""516"">A sculptural expression of movement and form, <strong data-start=""328"" data-end=""347"">Spiral Elegance</strong> brings modern artistry to timeless jewelry design. Flowing spiral motifs reflect light with every movement, creating a sense of rhythm and fluidity across the neckline.</p>
<p data-start=""518"" data-end=""697"">Bold yet refined, this coordinated set combines a statement necklace with a sculptural spiral ring — a contemporary piece designed to elevate both minimalist and expressive looks.</p>
<p> </p>",HELIX AURA,Apparel & Accessories > Jewelry > Jewelry Sets,Jewelry Set,"",true,Title,Default Title,,,,,,,,MK-250-JEW-24,0.0,shopify,4,continue,manual,179.00,,true,true,,,,,'7469659713243,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/spiral-elegance-jewelry-set-7055037.jpg?v=1771305469,1,Spiral Elegance Jewelry Set - Jewelry SetMAZONKIKI,false,,,188,,adult,,,,,,,,,,,adults,,,,,,,,zamak; precious-metal-plated,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
spiral-elegance-jewelry-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/spiral-elegance-jewelry-set-8709669.jpg?v=1753633203,2,Spiral Elegance Jewelry Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spiral-elegance-jewelry-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/spiral-elegance-jewelry-set-8433181.jpg?v=1753633203,3,Spiral Elegance Jewelry Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circular-elegance-jewelry-set,Circular Elegance Jewelry Set,"<p><strong>Description:</strong><br>Elevate your style with this bold and luxurious jewelry set. Featuring a statement necklace and a matching bracelet, this set highlights round black accent stones surrounded by hammered gold-plated circular frames.</p>
<p> </p>",GOLDEN AURA,Apparel & Accessories > Jewelry > Jewelry Sets,Jewelry Set,"",false,Title,Default Title,,,,,,,,MK-258-JEW-24,0.0,shopify,2,continue,manual,90.00,,true,true,,,,,'7738152747759,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/circular-elegance-jewelry-set-142836.jpg?v=1771011500,1,Circular Elegance Jewelry Set - Jewelry SetMAZONKIKI,false,,,188,,adult,,,,,,,,,,,adults,,,,,,,,other; zamak; precious-metal-plated,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
circular-elegance-jewelry-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/circular-elegance-jewelry-set-384883.jpg?v=1771011500,2,Circular Elegance Jewelry Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circular-elegance-jewelry-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/circular-elegance-jewelry-set-504981.jpg?v=1771011500,3,Circular Elegance Jewelry Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jewelry-set-8,Golden Circle Jewelry set,"<p>Elevate your accessory game with the Golden Circle Bracelet, featuring bold, textured golden loops connected by sleek black cords. This striking combination of materials creates a modern and sophisticated aesthetic, making it the perfect statement piece for any occasion. Whether you're dressing up for a special event or adding a touch of elegance to your everyday look, this bracelet ensures you stand out in style.</p>
<p> </p>",GOLDEN AURA,Apparel & Accessories > Jewelry > Jewelry Sets,Jewelry Set,"",false,Title,Default Title,,,,,,,,MK-257-JEW-24,0.0,shopify,1,continue,manual,148.00,,true,true,,,,,'7738035791404,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-circle-jewelry-set-246260.jpg?v=1771011716,1,Golden Circle Jewelry set - Jewelry SetMAZONKIKI,false,,,6463,,adult,,,,,,,,,,,adults,,,,,,,,precious-metal-plated; zamak,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
jewelry-set-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-circle-jewelry-set-584645.jpg?v=1771011716,2,Golden Circle Jewelry set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jewelry-set-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-circle-jewelry-set-620746.jpg?v=1771011716,3,Golden Circle Jewelry set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jewelry-set-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-circle-jewelry-set-9824374.png?v=1771011716,4,Golden Circle Jewelry set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multi-tone-link-bracelet-duo-set,Multi-Tone Link Bracelet Duo set,"<p data-start=""542"" data-end=""756"">A bold bracelet set inspired by the interplay of light and metal. The <strong data-start=""612"" data-end=""641"">Aurora Links Bracelet Set</strong> features sculptural oval links in mixed gold and silver tones, creating a modern statement with timeless elegance.</p>
<p data-start=""758"" data-end=""1030"">The interlocking open links form a striking chain design that catches the light from every angle, while the contrasting metals add depth and versatility. Worn together or styled individually, the bracelets bring effortless sophistication to both casual and elevated looks.</p>
<p data-start=""1032"" data-end=""1162"">This versatile duo blends contemporary design with refined craftsmanship, making it a standout addition to any jewelry collection.</p>
<p> </p>",AURORA LINKS,Apparel & Accessories > Jewelry > Jewelry Sets,Jewelry Set,"",true,Title,Default Title,,,,,,,,MK-255-JEW-24,0.0,shopify,4,continue,manual,178.00,,true,true,,,,,'7469872121801,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/multi-tone-link-bracelet-duo-set-130528.jpg?v=1771011348,1,Multi - Tone Link Bracelet Duo set - Jewelry SetMAZONKIKI,false,,,191,,adult,,,,,,,,,,,adults,,,,,,,,precious-metal-plated; zamak,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
multi-tone-link-bracelet-duo-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/multi-tone-link-bracelet-duo-set-3918882.jpg?v=1771011348,2,Multi - Tone Link Bracelet Duo set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multi-tone-link-bracelet-duo-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/multi-tone-link-bracelet-duo-set-7000987.jpg?v=1753467430,3,Multi - Tone Link Bracelet Duo set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-black-oval-bracelet-and-ring-set,Vintage Black Oval Bracelet and Ring Set,"<p><strong>Description:</strong><br>Exude timeless elegance with this stunning bracelet and ring set, featuring intricately designed gold-plated zamac frames and striking black oval stones. The vintage-inspired design is perfect for adding sophistication to any look.</p>
<p> </p>",GOLDEN AURA,Apparel & Accessories > Jewelry > Jewelry Sets,Jewelry Set,"",false,Title,Default Title,,,,,,,,MK-254-JEW-24,0.0,shopify,4,continue,manual,185.00,,true,true,,,,,'7469847311404,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/vintage-black-oval-bracelet-and-ring-set-156068.jpg?v=1771015694,1,Vintage Black Oval Bracelet and Ring Set - Jewelry SetMAZONKIKI,false,,,188,,adult,,,,,,,,,,,adults,,,,,,,,zamak; precious-metal-plated,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
vintage-black-oval-bracelet-and-ring-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh324172.jpg?v=1771015694,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-black-oval-bracelet-and-ring-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/vintage-black-oval-bracelet-and-ring-set-3384333.jpg?v=1771015694,3,Vintage Black Oval Bracelet and Ring Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sculpted-gold-necklace-and-earrings-set,Sculpted Gold Necklace and Earrings Set,"<p data-start=""188"" data-end=""385"">A sculptural expression of texture and light.<br data-start=""233"" data-end=""236"">The <strong data-start=""240"" data-end=""270"">Layered Gold Cuff Bracelet</strong> wraps the wrist in flowing gold layers, creating a bold yet refined statement that feels both modern and timeless.</p>
<p data-start=""387"" data-end=""612"">Multiple textured bands merge into a single sculptural form, catching the light from every angle. The open cuff design allows the bracelet to sit comfortably on the wrist while maintaining its striking architectural presence.</p>",MULTI TONE LINK,Apparel & Accessories > Jewelry > Jewelry Sets,Jewelry Set,"",true,Title,Default Title,,,,,,,,MK-253-JEW-24,0.0,shopify,1,continue,manual,198.00,,true,true,,,,,'7469819323060,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/sculpted-gold-necklace-and-earrings-set-7247865.jpg?v=1771015509,1,Sculpted Gold Necklace and Earrings Set - Jewelry SetMAZONKIKI,false,,,188,,adult,,,,,,,,,,,adults,,,,,,,,zamak; precious-metal-plated,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
sculpted-gold-necklace-and-earrings-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/sculpted-gold-necklace-and-earrings-set-7492345.jpg?v=1771010951,2,Sculpted Gold Necklace and Earrings Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sculpted-gold-necklace-and-earrings-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/sculpted-gold-necklace-and-earrings-set-8760871.jpg?v=1771010951,3,Sculpted Gold Necklace and Earrings Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-bloom-necklace-amp-earrings-set,Necklace and Earrings Set,"<p data-start=""558"" data-end=""807"">A bold floral jewelry set inspired by the graceful unfolding of golden petals. The <strong data-start=""641"" data-end=""689"">Golden Petal Bloom Necklace and Earrings Set</strong> features sculptural layered flower motifs arranged along a delicate chain, creating a striking yet elegant statement.</p>
<p data-start=""809"" data-end=""1041"">Each openwork bloom reflects light beautifully, producing soft movement and radiant warmth against the skin. The coordinated necklace and earrings create a harmonious look that balances expressive design with refined sophistication.</p>
<p data-start=""1043"" data-end=""1176"">Designed to elevate both relaxed daytime styling and elegant evening attire, this piece captures the essence of modern floral luxury.</p>
<p> </p>
<p><br></p>",GOLDEN PETAL BLOOM,Apparel & Accessories > Jewelry > Jewelry Sets,Jewelry Set,"",true,Title,Default Title,,,,,,,,MK-252-JEW-24,0.0,shopify,2,continue,manual,210.00,,true,true,,,,,'7469701453639,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh324109.jpg?v=1753564982,1,"",false,Golden Bloom Necklace and Earrings Set,,188,,adult,,,,,,,,,,,adults,,,,,,,,precious-metal-plated; zamak,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
golden-bloom-necklace-amp-earrings-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh324111.jpg?v=1753564972,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-bloom-necklace-amp-earrings-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-bloom-necklace-amp-earrings-set-4295823.jpg?v=1753633202,3,Golden Bloom Necklace &amp; Earrings Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jewelry-set-1,Golden Leaf Jewelry Set,"<p>Elevate your style with the <strong>Golden Leaf Jewelry Set</strong>, a perfect blend of elegance and nature-inspired design. This stunning set includes a beautifully crafted bracelet and matching earrings, each featuring intricate leaf motifs with a delicate pearl accent. Ideal for special occasions, summer outings, or adding a touch of sophistication to everyday looks, this set exudes timeless charm and versatility.</p>
<p> </p>",VERDARA,Apparel & Accessories > Jewelry > Jewelry Sets,Jewelry Set,"",true,Title,Default Title,,,,,,,,MK-249-JEW-24,0.0,shopify,4,continue,manual,52.00,,true,true,,,,,'7469604313504,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-leaf-jewelry-set-3022341.jpg?v=1753633208,1,Golden Leaf Jewelry Set - Jewelry SetMAZONKIKI,false,,,6463,,adult,,,,,,,,,,,adults,,,,,,,,precious-metal-plated; zamak,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
jewelry-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-leaf-jewelry-set-8719107.jpg?v=1753633209,2,Golden Leaf Jewelry Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jewelry-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-leaf-jewelry-set-6838971.jpg?v=1753633210,3,Golden Leaf Jewelry Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jewelry-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-leaf-jewelry-set-673040.jpg?v=1753564618,4,Golden Leaf Jewelry Set - Jewelry SetMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ear-ring-29,Golden Bloom Filigree Earrings,"<p>Add a floral charm to your accessory collection with the Golden Bloom Filigree Earrings. These elegant drop earrings feature an intricate openwork design, complemented by delicate golden flower accents with pearl centers. Perfect for both everyday wear and special occasions, these earrings bring a touch of grace to any outfit.</p>
<p> </p>",GOLDEN AURA,Apparel & Accessories > Jewelry > Earrings,Earrings,"",false,Title,Default Title,,,,,,,,MK-241-EAR-24,0.0,shopify,2,continue,manual,65.00,,true,true,,,,,'7468596737701,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-bloom-filigree-earrings-557228.jpg?v=1735629349,1,Golden Bloom Filigree Earrings - EarringsMAZONKIKI,false,,,194,,adult,,,,,,,,,,,adults,,,,,,,,precious-metal-plated; zamak,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
hammered-gold-hoop-earrings,Hammered Gold Hoop Earrings,"<p><strong>Description:</strong><br>Add a touch of sophistication with the Hammered Gold Hoop Earrings, a modern twist on a classic design. Featuring a textured, hammered finish and a sleek open-hoop shape, these earrings are the perfect accessory for any occasion. Whether dressing up for an event or elevating your everyday look, these hoops are a versatile statement piece.</p>
<p> </p>",GOLDEN AURA,Apparel & Accessories > Jewelry > Earrings,Earrings,"",false,Title,Default Title,,,,,,,,MK-240-EAR-24,0.0,shopify,2,continue,manual,53.00,,true,true,,,,,'7468570387663,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/hammered-gold-hoop-earrings-585199.jpg?v=1736050955,1,Hammered Gold Hoop Earrings - EarringsMAZONKIKI,false,,,194,,adult,,,,,,,,,,,adults,,,,,,,,precious-metal-plated; zamak,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
hammered-gold-hoop-earrings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/hammered-gold-hoop-earrings-925289.jpg?v=1736050955,2,Hammered Gold Hoop Earrings - EarringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hammered-gold-hoop-earrings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/hammered-gold-hoop-earrings-548776.jpg?v=1736050955,3,Hammered Gold Hoop Earrings - EarringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-ripple-hoop-earrings,Golden Ripple Hoop Earrings,"<p><strong>Description:</strong><br>Make a bold style statement with the Golden Ripple Hoop Earrings, designed to capture attention with their flowing, organic form. Featuring a textured ripple effect on a circular hoop and paired with a smooth metallic stud, these earrings bring a modern yet elegant touch to any ensemble. Perfect for casual or formal occasions, they are a versatile accessory for every wardrobe.</p>
<p> </p>",GOLDEN AURA,Apparel & Accessories > Jewelry > Earrings,Earrings,"",false,Title,Default Title,,,,,,,,MK-239-EAR-24,0.0,shopify,2,continue,manual,55.00,,true,true,,,,,'7468545963250,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-ripple-hoop-earrings-888718.png?v=1753579019,1,Golden Ripple Hoop Earrings - EarringsMAZONKIKI,false,,,194,,adult,,,,,,,,,,,adults,,,,,,,,precious-metal-plated; zamak,plated,,,,,,,female-2,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
golden-ripple-hoop-earrings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-ripple-hoop-earrings-204509.png?v=1753579019,2,Golden Ripple Hoop Earrings - EarringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-ripple-hoop-earrings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/golden-ripple-hoop-earrings-6019061.jpg?v=1753633216,3,Golden Ripple Hoop Earrings - EarringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
